Transaction ID,Customer ID,Product,Category,Region,Sales Amount,Quantity,Date,Payment Method
T00350,C1089,Laptop,Office Equipment,East,609.08,6,2023-04-04,Debit Card
T00351,C8369,Printer,Accessories,East,269.73,7,2024-03-21,Cash
T00352,C3063,Laptop,Electronics,West,487.45,3,2023-03-19,Debit Card
T00353,C1403,Printer,Office Equipment,North,1797.49,4,2023-02-17,UPI
T00354,C4791,Smartwatch,Accessories,East,1452.39,7,2023-02-12,Debit Card
T00355,C4319,Camera,Electronics,South,290.4,6,2023-11-06,UPI
T00356,C5171,Headphones,Office Equipment,East,129.79,1,2024-09-28,Debit Card
T00357,C6249,Laptop,Accessories,East,1600.58,7,2023-02-17,Credit Card
T00358,C3499,Laptop,Electronics,East,1493.13,5,2024-01-11,Credit Card
T00359,C4867,Printer,Accessories,East,1437.74,9,2023-11-02,UPI
T00360,C8112,Printer,Electronics,North,1578.98,3,2024-02-18,Cash
T00361,C9939,Monitor,Electronics,South,185.77,1,2023-08-20,Online Payment
T00362,C7560,Printer,Accessories,North,1718.79,1,2022-12-09,Debit Card
T00363,C1029,Camera,Office Equipment,East,456.0,3,2024-05-18,Credit Card
T00364,C8533,Monitor,Office Equipment,West,574.65,3,2023-01-14,UPI
T00365,C3172,Desktop,Office Equipment,West,1725.03,4,2024-05-13,UPI
T00366,C2800,Keyboard,Accessories,West,286.79,2,2023-11-04,UPI
T00367,C2176,Camera,Electronics,West,341.01,1,2023-07-15,UPI
T00368,C2512,Mobile Phone,Accessories,North,1694.19,8,2023-04-10,Cash
T00369,C2488,Smartwatch,Office Equipment,North,610.18,5,2024-10-12,Cash
T00370,C2156,Mobile Phone,Accessories,East,1219.86,9,2024-03-28,Online Payment
T00371,C1928,Camera,Electronics,East,1016.39,6,2023-06-13,Cash
T00372,C2250,Printer,Accessories,East,314.83,7,2024-09-03,Cash
T00373,C6631,Laptop,Office Equipment,East,884.55,10,2023-03-27,Cash
T00374,C9148,Keyboard,Electronics,South,276.8,8,2023-10-08,Cash
T00375,C3591,Desktop,Office Equipment,East,1229.25,8,2024-05-07,UPI
T00376,C2764,Headphones,Accessories,South,1323.11,7,2023-08-03,Online Payment
T00377,C4751,Printer,Office Equipment,North,1968.82,3,2024-10-17,Debit Card
T00378,C1968,Monitor,Office Equipment,South,1881.72,6,2024-03-04,UPI
T00379,C3843,Smartwatch,Accessories,North,994.1,6,2024-05-10,UPI
T00380,C1589,Camera,Electronics,North,856.57,3,2023-04-18,Credit Card
T00381,C9389,Keyboard,Accessories,East,1984.47,6,2023-10-24,Debit Card
T00382,C7503,Laptop,Accessories,West,633.39,1,2023-05-08,Credit Card
T00383,C5548,Mobile Phone,Office Equipment,East,1852.58,5,2024-09-10,Credit Card
T00384,C7649,Camera,Office Equipment,South,1898.0,2,2024-09-25,UPI
T00385,C7670,Mobile Phone,Accessories,East,506.89,3,2023-09-08,UPI
T00386,C6420,Smartwatch,Accessories,East,1759.2,4,2023-03-01,Online Payment
T00387,C9014,Headphones,Electronics,West,1676.11,7,2024-03-11,Credit Card
T00388,C1827,Tablet,Office Equipment,West,1025.72,4,2024-03-02,Online Payment
T00389,C4773,Printer,Accessories,North,1155.12,7,2023-11-25,UPI
T00390,C8177,Mobile Phone,Electronics,North,783.73,2,2024-03-27,Online Payment
T00391,C4405,Laptop,Office Equipment,North,1429.38,6,2024-12-04,Debit Card
T00392,C9910,Smartwatch,Electronics,South,1127.18,5,2023-10-01,Online Payment
T00393,C2199,Keyboard,Accessories,West,567.83,10,2023-11-24,Cash
T00394,C7104,Tablet,Accessories,East,1153.43,6,2024-04-29,Online Payment
T00395,C2808,Mobile Phone,Electronics,West,902.87,3,2024-07-27,Cash
T00396,C5705,Laptop,Accessories,South,208.13,10,2023-04-27,Cash
T00397,C1666,Keyboard,Accessories,South,160.65,6,2024-10-09,Online Payment
T00398,C9723,Desktop,Office Equipment,East,1883.16,8,2023-04-03,Cash
T00399,C2298,Camera,Accessories,East,662.69,1,2023-09-17,Online Payment
T00400,C3886,Laptop,Accessories,South,846.71,10,2023-11-05,Cash
T00401,C9149,Mobile Phone,Accessories,North,180.5,6,2022-12-07,Credit Card
T00402,C1107,Laptop,Electronics,North,1805.82,1,2024-10-14,Cash
T00403,C7145,Keyboard,Office Equipment,West,340.86,7,2024-09-13,Credit Card
T00404,C3885,Printer,Electronics,East,967.67,6,2024-09-29,Credit Card
T00405,C9494,Headphones,Accessories,South,405.04,4,2023-03-06,Cash
T00406,C2924,Laptop,Accessories,South,195.88,7,2023-06-04,UPI
T00407,C8410,Laptop,Electronics,North,1331.12,1,2024-02-08,Online Payment
T00408,C7148,Desktop,Accessories,East,691.71,2,2023-09-08,UPI
T00409,C1932,Printer,Office Equipment,West,482.09,2,2024-11-09,Debit Card
T00410,C3140,Camera,Office Equipment,North,1773.53,7,2023-04-02,Debit Card
T00411,C1283,Desktop,Electronics,South,983.25,6,2023-08-25,Debit Card
T00412,C8780,Headphones,Accessories,East,998.02,10,2024-04-03,Debit Card
T00413,C6176,Mobile Phone,Office Equipment,North,248.09,5,2023-01-04,Cash
T00414,C9465,Mobile Phone,Office Equipment,West,1619.46,6,2023-06-14,Cash
T00415,C8337,Desktop,Electronics,West,997.24,1,2024-06-05,Credit Card
T00416,C1084,Laptop,Accessories,East,1368.93,8,2023-05-06,UPI
T00417,C8946,Keyboard,Accessories,West,1068.5,9,2023-10-29,Cash
T00418,C4500,Keyboard,Accessories,North,632.84,10,2023-11-21,UPI
T00419,C2709,Printer,Accessories,North,702.63,8,2023-03-05,Cash
T00420,C9837,Desktop,Office Equipment,North,1540.47,2,2024-06-25,UPI
T00421,C8820,Tablet,Office Equipment,North,804.29,8,2023-03-03,Cash
T00422,C4680,Tablet,Accessories,South,1264.37,8,2024-11-21,Cash
T00423,C7245,Headphones,Office Equipment,North,916.66,9,2024-10-19,Credit Card
T00424,C4845,Mobile Phone,Office Equipment,North,509.49,10,2023-08-02,Online Payment
T00425,C9898,Smartwatch,Office Equipment,North,1562.65,10,2023-05-12,Debit Card
T00426,C7911,Printer,Accessories,South,312.42,2,2024-02-13,Online Payment
T00427,C6378,Tablet,Accessories,North,1827.93,5,2023-07-05,Online Payment
T00428,C2188,Smartwatch,Electronics,East,149.63,10,2024-06-15,UPI
T00429,C8057,Smartwatch,Accessories,South,1653.81,8,2024-07-07,Online Payment
T00430,C4332,Desktop,Office Equipment,East,1679.01,7,2024-03-22,Debit Card
T00431,C5595,Printer,Electronics,South,1319.62,5,2024-10-03,Credit Card
T00432,C7160,Headphones,Accessories,East,1463.75,4,2024-10-09,UPI
T00433,C1131,Headphones,Accessories,West,560.3,2,2024-08-26,Online Payment
T00434,C3208,Tablet,Electronics,North,1948.75,1,2024-04-27,Debit Card
T00435,C2328,Printer,Electronics,South,264.22,7,2023-08-16,Cash
T00436,C9395,Laptop,Accessories,East,1323.21,9,2023-12-29,Online Payment
T00437,C9068,Printer,Electronics,East,1656.39,2,2023-02-24,UPI
T00438,C8571,Tablet,Office Equipment,North,67.01,5,2023-02-09,Credit Card
T00439,C4232,Camera,Electronics,South,1219.87,2,2023-10-15,Credit Card
T00440,C5771,Camera,Accessories,South,724.64,7,2023-03-02,Cash
T00441,C3617,Headphones,Accessories,North,321.99,7,2024-04-12,Cash
T00442,C5992,Camera,Electronics,West,381.74,10,2024-10-13,Cash
T00443,C8824,Laptop,Office Equipment,North,1497.24,6,2023-10-03,UPI
T00444,C9682,Camera,Accessories,North,491.06,7,2024-02-13,UPI
T00445,C7395,Headphones,Electronics,North,57.85,5,2024-02-18,Cash
T00446,C8124,Monitor,Accessories,East,1712.03,7,2023-08-28,Debit Card
T00447,C6509,Keyboard,Electronics,North,1438.27,6,2024-11-14,Debit Card
T00448,C2182,Tablet,Office Equipment,South,88.42,4,2024-01-02,Credit Card
T00449,C9991,Smartwatch,Office Equipment,East,1323.88,2,2024-05-21,Cash
T00450,C6766,Laptop,Electronics,East,1964.37,10,2024-10-09,Credit Card
T00451,C1772,Headphones,Electronics,North,235.94,9,2024-02-04,Cash
T00452,C1905,Printer,Accessories,West,408.56,4,2024-09-29,Credit Card
T00453,C4805,Camera,Office Equipment,East,1637.47,1,2023-11-13,Credit Card
T00454,C6621,Keyboard,Office Equipment,North,1796.61,10,2024-07-04,Credit Card
T00455,C3789,Monitor,Office Equipment,South,413.64,10,2024-02-20,Cash
T00456,C6243,Camera,Office Equipment,West,1708.12,6,2024-10-20,Credit Card
T00457,C9335,Printer,Accessories,East,1455.81,10,2022-12-20,Cash
T00458,C1262,Mobile Phone,Electronics,South,307.0,3,2023-04-18,Cash
T00459,C9138,Laptop,Electronics,West,1167.4,7,2023-05-01,Online Payment
T00460,C7679,Camera,Electronics,East,1946.49,4,2023-09-17,Debit Card
T00461,C3559,Laptop,Office Equipment,South,524.32,4,2024-10-27,Online Payment
T00462,C6695,Monitor,Office Equipment,East,70.8,2,2024-06-24,Cash
T00463,C5921,Laptop,Electronics,East,1715.52,2,2024-11-04,Credit Card
T00464,C1796,Headphones,Accessories,North,1282.6,1,2023-11-22,Cash
T00465,C7936,Headphones,Electronics,East,1635.91,6,2023-06-05,Credit Card
T00466,C8198,Printer,Electronics,East,279.97,5,2024-01-17,Debit Card
T00467,C2792,Laptop,Accessories,North,1727.68,1,2024-04-02,Cash
T00468,C8621,Laptop,Accessories,North,668.83,7,2024-04-29,Debit Card
T00469,C3553,Monitor,Electronics,East,51.29,1,2023-11-24,Credit Card
T00470,C6257,Monitor,Accessories,East,240.75,2,2022-12-22,Cash
T00471,C5739,Printer,Accessories,South,726.2,1,2023-03-15,Credit Card
T00472,C4425,Laptop,Accessories,East,1552.81,7,2023-07-21,Online Payment
T00473,C7741,Keyboard,Electronics,West,1715.05,5,2024-03-27,Cash
T00474,C7288,Desktop,Office Equipment,East,1522.4,7,2023-03-29,Credit Card
T00475,C7673,Mobile Phone,Accessories,East,1490.96,1,2023-07-02,Credit Card
T00476,C7030,Headphones,Accessories,South,1724.09,9,2023-06-06,Online Payment
T00477,C6296,Keyboard,Accessories,South,911.57,1,2024-04-19,Online Payment
T00478,C8727,Mobile Phone,Electronics,East,1383.83,9,2022-12-14,Debit Card
T00479,C9466,Camera,Accessories,East,1880.58,10,2023-02-09,Online Payment
T00480,C2034,Laptop,Office Equipment,North,1990.19,1,2024-05-29,Online Payment
T00481,C9132,Camera,Electronics,North,1421.03,7,2024-03-07,Credit Card
T00482,C7278,Printer,Electronics,East,1485.85,6,2024-07-18,Online Payment
T00483,C7506,Monitor,Electronics,East,806.05,1,2024-01-02,Credit Card
T00484,C7424,Laptop,Office Equipment,West,1035.63,2,2023-05-15,UPI
T00485,C7225,Tablet,Accessories,West,962.99,1,2024-06-12,Cash
T00486,C1382,Laptop,Office Equipment,South,524.18,6,2023-03-11,Debit Card
T00487,C5515,Smartwatch,Office Equipment,North,1385.5,9,2023-02-09,Online Payment
T00488,C8102,Laptop,Office Equipment,East,1134.37,2,2024-08-25,Credit Card
T00489,C1050,Tablet,Office Equipment,West,672.21,10,2023-02-02,Online Payment
T00490,C3115,Smartwatch,Office Equipment,South,1668.99,8,2023-10-26,Cash
T00491,C7507,Mobile Phone,Electronics,East,274.81,1,2023-01-23,UPI
T00492,C4311,Headphones,Office Equipment,East,866.91,9,2023-10-08,Credit Card
T00493,C4064,Monitor,Office Equipment,East,976.36,9,2023-09-12,Debit Card
T00494,C2615,Printer,Office Equipment,East,983.32,9,2023-05-21,Credit Card
T00495,C9400,Desktop,Accessories,South,169.22,2,2023-08-26,Online Payment
T00496,C7657,Printer,Electronics,West,59.14,5,2024-07-04,Cash
T00497,C9722,Desktop,Accessories,North,1238.48,7,2023-10-22,UPI
T00498,C6148,Monitor,Electronics,East,1330.77,5,2024-03-07,Cash
T00499,C4045,Monitor,Office Equipment,South,161.83,6,2023-11-26,Debit Card
T00500,C3609,Laptop,Office Equipment,South,375.24,9,2023-08-01,Cash
T00501,C6843,Headphones,Accessories,East,1250.14,7,2024-11-25,Online Payment
T00502,C8615,Tablet,Accessories,North,1553.39,3,2023-10-02,UPI
T00503,C6896,Mobile Phone,Office Equipment,North,344.08,10,2024-05-10,Online Payment
T00504,C3855,Laptop,Electronics,West,1128.3,5,2023-11-01,UPI
T00505,C3011,Keyboard,Accessories,East,1086.47,8,2023-09-26,Credit Card
T00506,C4150,Headphones,Office Equipment,North,1164.55,5,2023-06-21,Debit Card
T00507,C5715,Mobile Phone,Accessories,North,1545.55,2,2023-08-25,Debit Card
T00508,C6879,Monitor,Electronics,South,1232.72,6,2024-03-03,Online Payment
T00509,C2673,Monitor,Office Equipment,North,248.53,10,2023-09-27,Credit Card
T00510,C2428,Keyboard,Electronics,West,1098.19,10,2023-07-06,Online Payment
T00511,C6034,Headphones,Office Equipment,North,96.75,6,2024-02-29,UPI
T00512,C8228,Desktop,Electronics,West,1530.99,10,2024-01-23,Debit Card
T00513,C8304,Camera,Office Equipment,South,634.68,10,2022-12-07,Credit Card
T00514,C3626,Printer,Office Equipment,South,1580.28,5,2024-11-07,Credit Card
T00515,C8844,Monitor,Accessories,South,859.86,9,2023-01-05,UPI
T00516,C8120,Tablet,Office Equipment,South,1609.74,1,2023-12-19,Debit Card
T00517,C2563,Mobile Phone,Office Equipment,West,1289.06,2,2024-08-11,Credit Card
T00518,C4072,Tablet,Accessories,East,1231.28,9,2024-08-25,Credit Card
T00519,C9346,Laptop,Office Equipment,South,1789.38,4,2024-05-03,Online Payment
T00520,C4946,Camera,Accessories,East,1930.88,1,2023-09-05,Cash
T00521,C3263,Desktop,Accessories,West,370.78,3,2022-12-21,Online Payment
T00522,C7705,Camera,Accessories,East,912.98,6,2024-07-30,Credit Card
T00523,C3641,Smartwatch,Electronics,East,1855.77,2,2024-06-07,UPI
T00524,C8692,Tablet,Electronics,East,1891.66,3,2024-11-24,Debit Card
T00525,C5432,Laptop,Office Equipment,North,1300.13,10,2023-06-08,Debit Card
T00526,C3218,Laptop,Accessories,West,1343.45,7,2023-01-07,Online Payment
T00527,C6792,Keyboard,Electronics,West,1472.95,3,2024-01-06,Credit Card
T00528,C8566,Laptop,Office Equipment,South,533.35,7,2024-07-03,Cash
T00529,C9021,Tablet,Office Equipment,West,1880.23,5,2024-10-07,Online Payment
T00530,C8416,Mobile Phone,Electronics,South,1481.06,2,2023-01-28,Cash
T00531,C3777,Tablet,Electronics,East,1411.41,5,2024-11-06,Debit Card
T00532,C4004,Smartwatch,Electronics,East,59.71,9,2023-01-12,Online Payment
T00533,C1571,Printer,Office Equipment,West,1707.22,10,2023-11-08,Credit Card
T00534,C1404,Printer,Accessories,North,215.72,2,2023-04-09,Credit Card
T00535,C3572,Keyboard,Office Equipment,South,1975.03,5,2023-08-19,UPI
T00536,C5714,Monitor,Accessories,West,1974.88,2,2023-10-28,UPI
T00537,C8490,Camera,Accessories,North,635.9,2,2024-09-12,UPI
T00538,C1048,Tablet,Accessories,East,1570.31,7,2023-11-20,UPI
T00539,C8554,Camera,Accessories,East,919.05,4,2024-02-27,Debit Card
T00540,C6720,Camera,Office Equipment,South,1880.39,10,2023-01-04,Credit Card
T00541,C5819,Laptop,Accessories,South,536.08,1,2023-09-15,Online Payment
T00542,C1743,Mobile Phone,Electronics,West,1254.87,5,2023-10-07,UPI
T00543,C8955,Smartwatch,Accessories,East,258.9,9,2023-04-04,Online Payment
T00544,C3161,Monitor,Electronics,North,648.8,4,2023-03-28,Cash
T00545,C5045,Headphones,Office Equipment,North,1445.02,7,2023-10-30,UPI
T00546,C2871,Smartwatch,Office Equipment,West,1887.16,10,2024-10-29,UPI
T00547,C4454,Mobile Phone,Office Equipment,North,1919.94,6,2024-03-06,UPI
T00548,C5011,Laptop,Electronics,East,149.88,8,2024-04-01,UPI
T00549,C1685,Laptop,Office Equipment,East,293.89,10,2024-03-23,Cash
T00550,C9279,Headphones,Electronics,North,866.22,1,2024-03-08,Debit Card
T00551,C4789,Camera,Electronics,North,1870.1,1,2023-01-31,UPI
T00552,C5304,Laptop,Office Equipment,North,454.94,9,2024-09-01,Online Payment
T00553,C6592,Laptop,Electronics,North,1472.53,8,2023-08-04,Cash
T00554,C2312,Laptop,Electronics,West,1801.58,5,2024-02-04,UPI
T00555,C3530,Smartwatch,Accessories,North,262.53,7,2024-07-27,UPI
T00556,C3259,Keyboard,Accessories,South,1411.84,4,2023-06-16,Cash
T00557,C5876,Monitor,Accessories,West,813.82,9,2023-11-07,Online Payment
T00558,C8936,Tablet,Electronics,North,874.61,5,2023-07-15,Online Payment
T00559,C6879,Desktop,Electronics,East,1487.72,9,2023-08-08,Credit Card
T00560,C8811,Headphones,Accessories,West,1416.92,2,2024-10-28,UPI
T00561,C5021,Headphones,Electronics,West,893.17,4,2023-01-20,Debit Card
T00562,C5656,Smartwatch,Accessories,South,56.88,8,2023-09-21,Online Payment
T00563,C9329,Monitor,Electronics,North,1736.1,3,2024-05-05,Online Payment
T00564,C2051,Keyboard,Office Equipment,South,431.28,10,2024-02-17,Debit Card
T00565,C7248,Monitor,Accessories,South,1519.23,6,2024-10-08,Credit Card
T00566,C1714,Tablet,Electronics,South,424.85,2,2024-10-09,Online Payment
T00567,C2387,Camera,Office Equipment,South,1656.48,3,2023-01-16,Credit Card
T00568,C3866,Desktop,Office Equipment,North,1327.39,3,2023-11-09,UPI
T00569,C5243,Tablet,Electronics,South,1488.06,4,2023-10-07,UPI
T00570,C8421,Camera,Office Equipment,West,1376.84,4,2023-08-03,Credit Card
T00571,C3754,Printer,Electronics,West,378.86,6,2023-09-19,Cash
T00572,C3822,Desktop,Accessories,West,1248.17,5,2024-10-23,Debit Card
T00573,C8010,Desktop,Accessories,South,1781.91,7,2024-08-02,Debit Card
T00574,C2946,Printer,Accessories,South,873.43,10,2024-10-10,Online Payment
T00575,C5325,Desktop,Electronics,West,1152.34,8,2024-11-11,UPI
T00576,C3877,Laptop,Office Equipment,East,706.07,7,2023-12-21,Online Payment
T00577,C3565,Headphones,Electronics,West,1912.49,5,2023-01-28,Online Payment
T00578,C7974,Tablet,Office Equipment,South,1629.95,3,2024-03-03,Cash
T00579,C2057,Headphones,Office Equipment,North,1613.98,10,2024-11-17,Cash
T00580,C4600,Camera,Accessories,South,1400.97,6,2024-09-30,UPI
T00581,C5754,Tablet,Accessories,South,330.36,7,2023-02-13,Online Payment
T00582,C8610,Smartwatch,Electronics,West,1872.04,4,2023-12-14,UPI
T00583,C6638,Desktop,Electronics,South,180.47,8,2023-01-01,Cash
T00584,C5141,Smartwatch,Electronics,North,922.1,6,2023-11-30,Debit Card
T00585,C4472,Monitor,Accessories,West,1533.53,8,2024-06-14,Credit Card
T00586,C4078,Tablet,Electronics,West,422.23,1,2023-06-09,UPI
T00587,C3546,Camera,Electronics,West,413.21,1,2024-06-09,Online Payment
T00588,C3848,Keyboard,Electronics,South,607.28,8,2024-01-12,Credit Card
T00589,C6220,Mobile Phone,Office Equipment,South,1398.22,8,2023-08-01,Debit Card
T00590,C4154,Keyboard,Electronics,North,199.2,7,2023-07-30,Online Payment
T00591,C2122,Desktop,Electronics,East,1133.14,6,2024-07-08,UPI
T00592,C8730,Smartwatch,Electronics,North,1290.14,9,2023-09-04,UPI
T00593,C9974,Keyboard,Office Equipment,North,1591.7,1,2024-07-31,Online Payment
T00594,C8143,Headphones,Electronics,East,77.0,1,2023-08-19,Cash
T00595,C2473,Printer,Accessories,South,797.05,10,2024-03-13,Online Payment
T00596,C6510,Keyboard,Office Equipment,North,1101.59,8,2024-06-15,Online Payment
T00597,C6278,Tablet,Office Equipment,North,1421.31,5,2023-12-08,Online Payment
T00598,C2902,Desktop,Electronics,West,1290.09,10,2024-10-26,UPI
T00599,C5862,Desktop,Accessories,East,1097.63,5,2023-03-30,Cash
T00600,C6946,Smartwatch,Office Equipment,South,1282.88,2,2023-11-16,Debit Card
T00601,C4691,Desktop,Accessories,North,1844.71,6,2024-10-04,Debit Card
T00602,C4635,Camera,Accessories,East,512.05,10,2024-05-25,Credit Card
T00603,C4303,Headphones,Electronics,West,1238.9,2,2024-05-20,UPI
T00604,C4596,Laptop,Office Equipment,East,522.87,5,2023-03-21,Credit Card
T00605,C6587,Laptop,Electronics,North,301.12,2,2024-07-29,UPI
T00606,C3306,Headphones,Electronics,East,1178.47,1,2023-10-24,Online Payment
T00607,C7726,Monitor,Office Equipment,North,1500.13,1,2024-06-10,Cash
T00608,C6850,Monitor,Accessories,West,1177.39,8,2024-07-25,Cash
T00609,C3984,Smartwatch,Office Equipment,East,1360.16,2,2023-03-31,Debit Card
T00610,C1849,Mobile Phone,Accessories,West,1437.71,1,2023-05-05,Debit Card
T00611,C4078,Headphones,Accessories,West,487.36,5,2023-03-09,Online Payment
T00612,C3899,Keyboard,Accessories,North,718.48,2,2024-11-26,UPI
T00613,C9392,Tablet,Electronics,North,1774.47,2,2024-08-05,Online Payment
T00614,C6267,Smartwatch,Accessories,West,69.2,4,2024-06-06,Credit Card
T00615,C8138,Tablet,Accessories,North,878.01,7,2023-02-25,Online Payment
T00616,C7741,Desktop,Accessories,East,1417.98,7,2023-03-28,Online Payment
T00617,C8749,Keyboard,Accessories,East,1573.24,3,2024-05-04,Online Payment
T00618,C5040,Camera,Office Equipment,South,118.34,4,2024-01-12,Debit Card
T00619,C6324,Headphones,Electronics,West,616.49,4,2024-01-06,Debit Card
T00620,C8228,Smartwatch,Electronics,East,127.72,7,2023-11-19,Online Payment
T00621,C1666,Printer,Electronics,North,651.97,7,2024-07-07,Debit Card
T00622,C4131,Desktop,Electronics,South,891.71,1,2023-11-26,Cash
T00623,C4943,Mobile Phone,Accessories,South,1299.75,1,2024-01-11,Credit Card
T00624,C5989,Keyboard,Electronics,West,265.67,9,2024-10-23,Debit Card
